Name,Type,Address,Postal Code,Latitude,Longitude,Washroom,Product,Neighbourhood,neighbourhood_code,neighbourhood_name
McCowan Rd at St Andrews Rd,3,,,43.76014,-79.247,,0,,156,Bendale-Glen Andrew
McCowan Rd at St Andrews Rd,3,,,43.76003,-79.2467,,0,,142,Woburn North
McCowan Rd at Steeles Ave East,3,,,43.83117,-79.2754,,0,,,
McCowan Rd at Steeles Ave East,3,,,43.83083,-79.275,,0,,130,Milliken
McCowan Rd at Steeles Ave East North Side,3,,,43.83177,-79.2752,,0,,,
McCowan Rd at Steeles Ave East South Side,3,,,43.83029,-79.2752,,0,,130,Milliken
McCowan Rd at Town Centre Crt South Side,3,,,43.77423,-79.2522,,0,,156,Bendale-Glen Andrew
McCowan Rd at Triton Rd,3,,,43.77553,-79.2529,,0,,156,Bendale-Glen Andrew
McCowan Rd at Walkway to Alanbull Sq,3,,,43.81998,-79.273,,0,,130,Milliken
McCowan Rd at Walkway to Historic Ter,3,,,43.82019,-79.2728,,0,,130,Milliken
Opposite 1859 Kingston Rd,3,,,43.69544,-79.2594,,0,,122,Birchcliffe-Cliffside
3574 Eglinton Ave West,3,,,43.68642,-79.4923,,0,,115,Mount Dennis
4005 Eglinton Ave West,3,,,43.68334,-79.5169,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at Bemersyde Dr,3,,,43.6784,-79.545,,0,,10,Princess-Rosethorn
Eglinton Ave West at Eden Valley Dr,3,,,43.68095,-79.5331,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at Emmett Ave,3,,,43.68438,-79.504,,0,,115,Mount Dennis
Eglinton Ave West at Emmett Ave,3,,,43.68431,-79.5044,,0,,111,Rockcliffe-Smythe
Eglinton Ave West at Islington Ave,3,,,43.67999,-79.5388,,0,,7,Willowridge-Martingrove-Richview
Eglinton Ave West at Islington Ave,3,,,43.67969,-79.5392,,0,,10,Princess-Rosethorn
Eglinton Ave West at Jane St East Side,3,,,43.68452,-79.4981,,0,,115,Mount Dennis
Eglinton Ave West at Jane St West Side,3,,,43.68446,-79.4993,,0,,115,Mount Dennis
Eglinton Ave West at Kipling Ave,3,,,43.67737,-79.5506,,0,,7,Willowridge-Martingrove-Richview
Eglinton Ave West at Kipling Ave,3,,,43.67701,-79.5512,,0,,10,Princess-Rosethorn
Eglinton Ave West at Lloyd Manor Rd,3,,,43.67543,-79.558,,0,,10,Princess-Rosethorn
Eglinton Ave West at Martin Grove Rd,3,,,43.67466,-79.5629,,0,,7,Willowridge-Martingrove-Richview
Eglinton Ave West at Martin Grove Rd East Side,3,,,43.67442,-79.5626,,0,,10,Princess-Rosethorn
Eglinton Ave West at Mt Dennis Station,3,,,43.68772,-79.486,,0,,112,Beechborough-Greenbrook
Eglinton Ave West at Opposite Walkway to Rangoon Rd,3,,,43.67068,-79.5778,,0,,11,Eringate-Centennial-West Deane
Eglinton Ave West at Renforth Dr East Side,3,,,43.66654,-79.5871,,0,,11,Eringate-Centennial-West Deane
Eglinton Ave West at Royal York Rd,3,,,43.68247,-79.5263,,0,,8,Humber Heights-Westmount
Eglinton Ave West at Royal York Rd,3,,,43.68213,-79.5268,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at Royal York Rd East Side,3,,,43.68228,-79.526,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at Russell Rd,3,,,43.68106,-79.5334,,0,,7,Willowridge-Martingrove-Richview
Eglinton Ave West at Scarlett Rd,3,,,43.6841,-79.5112,,0,,8,Humber Heights-Westmount
Eglinton Ave West at Scarlett Rd,3,,,43.68379,-79.5116,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at The East Mall,3,,,43.67203,-79.5711,,0,,11,Eringate-Centennial-West Deane
Eglinton Ave West at The East Mall,3,,,43.67165,-79.5714,,0,,11,Eringate-Centennial-West Deane
Eglinton Ave West at Walkway to Emmett Ave,3,,,43.68459,-79.5081,,0,,115,Mount Dennis
Eglinton Ave West at Walkway to Lemonwood Dr,3,,,43.68351,-79.5169,,0,,9,Edenbridge-Humber Valley
Eglinton Ave West at Walkway to Rangoon Rd,3,,,43.67047,-79.5777,,0,,11,Eringate-Centennial-West Deane
Eglinton Ave West at Weston Rd,3,,,43.68715,-79.4894,,0,,115,Mount Dennis
Eglinton Ave West at Weston Rd,3,,,43.68677,-79.4898,,0,,115,Mount Dennis
Eglinton Ave West at Widdicombe Hill Blvd West Side,3,,,43.67566,-79.558,,0,,7,Willowridge-Martingrove-Richview
Eglinton Ave West at Wincott Dr,3,,,43.67859,-79.5453,,0,,7,Willowridge-Martingrove-Richview
Keelesdale Rd at Eglinton Ave West,3,,,43.68757,-79.4845,,0,,110,Keelesdale-Eglinton West
Michael Power / St Joseph H.S.,3,,,43.65916,-79.5828,,0,,11,Eringate-Centennial-West Deane
Mount Dennis Station at Bus Bay 13,3,,,43.68866,-79.4876,,0,,112,Beechborough-Greenbrook
Opposite 3574 Eglinton Ave West,3,,,43.68626,-79.4922,,0,,115,Mount Dennis
Renforth Station,3,,,43.66359,-79.5906,,0,,,
2190 Yonge St,3,,,43.7051,-79.3981,,0,,100,Yonge-Eglinton
3800 Yonge St,3,,,43.73913,-79.4059,,0,,39,Bedford Park-Nortown
5799 Yonge St,3,,,43.78505,-79.4167,,0,,50,Newtonbrook East
5800 Yonge St,3,,,43.78411,-79.4168,,0,,36,Newtonbrook West
Bay St at Front St West South Side - Union Station,3,,,43.64548,-79.379,,0,,166,St Lawrence-East Bayfront-The Islands
Bay St at Harbour St South Side - Ferry Docks Terminal,3,,,43.64174,-79.3774,,0,,166,St Lawrence-East Bayfront-The Islands
Eglinton Station at Bus Bay 8,3,,,43.70557,-79.3995,,0,,100,Yonge-Eglinton
Finch Station at Bus Bay 1,3,,,43.78049,-79.4148,,0,,50,Newtonbrook East
Finch Station at Bus Bay 8,3,,,43.78144,-79.415,,0,,50,Newtonbrook East
Opposite 2190 Yonge St,3,,,43.7053,-79.3979,,0,,174,South Eglinton-Davisville
Opposite 247 Yonge St - Toronto Eaton Centre,3,,,43.65493,-79.3804,,0,,170,Yonge-Bay Corridor
Queens Quay West at Bay St East Side,3,,,43.64155,-79.3755,,0,,166,St Lawrence-East Bayfront-The Islands
Steeles Ave East Loop,3,,,43.79834,-79.4179,,0,,50,Newtonbrook East
Yonge St at Alcorn Ave - Summerhill Station,3,,,43.6822,-79.3918,,0,,97,Yonge-St. Clair
Yonge St at Alexander St,3,,,43.6628,-79.3836,,0,,167,Church-Wellesley
Yonge St at Athabaska Ave,3,,,43.79529,-79.4192,,0,,50,Newtonbrook East
Yonge St at Athabaska Ave,3,,,43.79568,-79.4196,,0,,36,Newtonbrook West
Yonge St at Avondale Ave North Side,3,,,43.75855,-79.41,,0,,153,Avondale
Yonge St at Aylmer Ave,3,,,43.6755,-79.3888,,0,,98,Rosedale-Moore Park
Yonge St at Balmoral Ave,3,,,43.68595,-79.3933,,0,,97,Yonge-St. Clair
Yonge St at Belmont St,3,,,43.67567,-79.3891,,0,,95,Annex
Yonge St at Belsize Dr,3,,,43.7002,-79.3969,,0,,174,South Eglinton-Davisville
Yonge St at Belsize Dr,3,,,43.70037,-79.3971,,0,,100,Yonge-Eglinton
Yonge St at Berwick Ave,3,,,43.70444,-79.398,,0,,100,Yonge-Eglinton
Yonge St at Bishop Ave North Side,3,,,43.78249,-79.416,,0,,50,Newtonbrook East
Yonge St at Bloor St East North Side - Bloor Station,3,,,43.67077,-79.3869,,0,,98,Rosedale-Moore Park
Yonge St at Bloor St West - Bloor Station,3,,,43.67044,-79.387,,0,,95,Annex
Yonge St at Blythwood Rd,3,,,43.71627,-79.4003,,0,,99,Mount Pleasant East
Yonge St at Briar Hill Ave,3,,,43.71373,-79.3999,,0,,103,Lawrence Park South
Yonge St at Broadway Ave,3,,,43.70945,-79.3988,,0,,173,North Toronto
Yonge St at Byng Ave,3,,,43.77651,-79.4146,,0,,151,Yonge-Doris
Yonge St at Carlton St North Side - College Station,3,,,43.6618,-79.3832,,0,,167,Church-Wellesley
Yonge St at Castlefield Ave,3,,,43.71169,-79.3993,,0,,173,North Toronto
Yonge St at Castlefield Ave South Side,3,,,43.71164,-79.3995,,0,,100,Yonge-Eglinton
Yonge St at Chaplin Cres,3,,,43.69839,-79.3968,,0,,100,Yonge-Eglinton
Yonge St at Charles St East,3,,,43.66856,-79.386,,0,,167,Church-Wellesley
Yonge St at Charles St West,3,,,43.66884,-79.3863,,0,,169,Bay-Cloverhill
Yonge St at Chatsworth Dr,3,,,43.72207,-79.4017,,0,,103,Lawrence Park South
Yonge St at Church Ave,3,,,43.77368,-79.4139,,0,,151,Yonge-Doris
Yonge St at Churchill Ave,3,,,43.7739,-79.4143,,0,,37,Willowdale West
Yonge St at College St - College Station,3,,,43.66151,-79.3832,,0,,169,Bay-Cloverhill
Yonge St at Crescent Rd - Rosedale Station,3,,,43.67682,-79.3894,,0,,98,Rosedale-Moore Park
Yonge St at Crescent Rd South Side - Rosedale Station,3,,,43.67657,-79.3895,,0,,95,Annex
Yonge St at Cummer Ave,3,,,43.78694,-79.4171,,0,,50,Newtonbrook East
Yonge St at Davenport Rd,3,,,43.67299,-79.388,,0,,95,Annex
Yonge St at Davisville Ave North Side,3,,,43.69868,-79.3966,,0,,174,South Eglinton-Davisville
Yonge St at Drewry Ave,3,,,43.78715,-79.4175,,0,,36,Newtonbrook West
Yonge St at Dundas St East - Dundas Station,3,,,43.6562,-79.3808,,0,,168,Downtown Yonge East
Yonge St at Dundas St West - Dundas Station,3,,,43.65651,-79.3811,,0,,170,Yonge-Bay Corridor
Yonge St at Eglinton Ave East (Eglinton Station),3,,,43.70633,-79.3981,,0,,174,South Eglinton-Davisville
Yonge St at Eglinton Ave East North Side - Eglinton Station,3,,,43.70792,-79.3985,,0,,173,North Toronto
Yonge St at Eglinton Ave West (Eglinton Station),3,,,43.70716,-79.3986,,0,,100,Yonge-Eglinton
Yonge St at Ellerslie Ave,3,,,43.7723,-79.4138,,0,,37,Willowdale West
Yonge St at Elm St,3,,,43.65788,-79.3815,,0,,168,Downtown Yonge East
Yonge St at Elmhurst Ave,3,,,43.76336,-79.4115,,0,,38,Lansing-Westgate
Yonge St at Elmwood Ave,3,,,43.76647,-79.412,,0,,151,Yonge-Doris
Yonge St at Empress Ave - North York Centre Station,3,,,43.76915,-79.4127,,0,,151,Yonge-Doris
Yonge St at Fairlawn Ave,3,,,43.73095,-79.4038,,0,,105,Lawrence Park North
Yonge St at Finch Ave East,3,,,43.77959,-79.4153,,0,,151,Yonge-Doris
Yonge St at Finch Ave West - Finch Station,3,,,43.77995,-79.4158,,0,,36,Newtonbrook West
Yonge St at Florence Ave,3,,,43.75834,-79.4103,,0,,38,Lansing-Westgate
Yonge St at Front St East,3,,,43.64677,-79.3768,,0,,166,St Lawrence-East Bayfront-The Islands
Yonge St at Front St East North Side,3,,,43.64738,-79.377,,0,,168,Downtown Yonge East
Yonge St at Gerrard St East,3,,,43.6587,-79.3818,,0,,168,Downtown Yonge East
Yonge St at Gerrard St West South Side,3,,,43.65881,-79.3821,,0,,170,Yonge-Bay Corridor
Yonge St at Glenforest Rd North Side,3,,,43.73064,-79.4035,,0,,105,Lawrence Park North
Yonge St at Glengrove Ave East,3,,,43.71931,-79.4009,,0,,103,Lawrence Park South
Yonge St at Glengrove Ave West,3,,,43.71964,-79.4012,,0,,103,Lawrence Park South
Yonge St at Gloucester St,3,,,43.66648,-79.3851,,0,,167,Church-Wellesley
Yonge St at Gould St,3,,,43.65756,-79.3815,,0,,170,Yonge-Bay Corridor
Yonge St at Grosvenor St,3,,,43.6631,-79.3839,,0,,169,Bay-Cloverhill
Yonge St at Heath St East,3,,,43.68991,-79.3947,,0,,98,Rosedale-Moore Park
Yonge St at Heath St West,3,,,43.69026,-79.395,,0,,97,Yonge-St. Clair
Yonge St at Hendon Ave,3,,,43.78171,-79.4162,,0,,36,Newtonbrook West
Yonge St at Irwin Ave,3,,,43.66677,-79.3854,,0,,169,Bay-Cloverhill
Yonge St at Kempford Blvd,3,,,43.77707,-79.415,,0,,37,Willowdale West
Yonge St at King St East - King Station,3,,,43.64905,-79.3778,,0,,168,Downtown Yonge East
Yonge St at King St West - King Station,3,,,43.64925,-79.378,,0,,170,Yonge-Bay Corridor
Yonge St at Lawrence Ave East North Side - Lawrence Station,3,,,43.72538,-79.4021,,0,,105,Lawrence Park North
Yonge St at Lawrence Ave West - Lawrence Station,3,,,43.72529,-79.4024,,0,,105,Lawrence Park North
Yonge St at Lord Seaton Rd,3,,,43.75233,-79.4079,,0,,40,St.Andrew-Windfields
Yonge St at Lord Seaton Rd South Side,3,,,43.75213,-79.4083,,0,,39,Bedford Park-Nortown
Yonge St at Lytton Blvd,3,,,43.71673,-79.4006,,0,,103,Lawrence Park South
Yonge St at MacPherson Ave,3,,,43.67919,-79.3905,,0,,95,Annex
Yonge St at Madawaska Ave,3,,,43.79366,-79.4188,,0,,50,Newtonbrook East
Yonge St at Manor Rd East,3,,,43.7024,-79.3973,,0,,174,South Eglinton-Davisville
Yonge St at Manor Rd West,3,,,43.70261,-79.3976,,0,,100,Yonge-Eglinton
Yonge St at Mcglashan Rd,3,,,43.74177,-79.4061,,0,,41,Bridle Path-Sunnybrook-York Mills
Yonge St at Mcglashan Rd South Side,3,,,43.74164,-79.4064,,0,,39,Bedford Park-Nortown
Yonge St at Merton St,3,,,43.69623,-79.3963,,0,,100,Yonge-Eglinton
Yonge St at Merton St North Side,3,,,43.69648,-79.3961,,0,,174,South Eglinton-Davisville
Yonge St at Mill St,3,,,43.73995,-79.4057,,0,,41,Bridle Path-Sunnybrook-York Mills
Yonge St at Montgomery Ave,3,,,43.7097,-79.3991,,0,,100,Yonge-Eglinton
Yonge St at Moore Park Ave,3,,,43.79397,-79.4192,,0,,36,Newtonbrook West
Yonge St at North York Blvd,3,,,43.76691,-79.4125,,0,,37,Willowdale West
Yonge St at Norton Ave,3,,,43.77215,-79.4135,,0,,151,Yonge-Doris
Yonge St at Orchard View Blvd,3,,,43.7083,-79.3988,,0,,100,Yonge-Eglinton
Yonge St at Park Home Ave,3,,,43.76942,-79.4131,,0,,37,Willowdale West
Yonge St at Patricia Ave,3,,,43.78997,-79.4178,,0,,50,Newtonbrook East
Yonge St at Patricia Ave,3,,,43.79043,-79.4183,,0,,36,Newtonbrook West
Yonge St at Queen St East - Queen Station,3,,,43.65232,-79.3791,,0,,168,Downtown Yonge East
Yonge St at Queen St West - Queen Station,3,,,43.65251,-79.3794,,0,,170,Yonge-Bay Corridor
Yonge St at Queens Quay East North Side,3,,,43.64278,-79.3751,,0,,166,St Lawrence-East Bayfront-The Islands
Yonge St at Ranleigh Ave,3,,,43.72775,-79.4028,,0,,105,Lawrence Park North
Yonge St at Ranleigh Ave,3,,,43.728,-79.4031,,0,,105,Lawrence Park North
Yonge St at Richmond St East,3,,,43.65158,-79.3788,,0,,168,Downtown Yonge East
Yonge St at Richmond St West,3,,,43.65177,-79.3791,,0,,170,Yonge-Bay Corridor
Yonge St at Rosehill Ave,3,,,43.68613,-79.3932,,0,,98,Rosedale-Moore Park
Yonge St at Rowanwood Ave,3,,,43.67904,-79.3903,,0,,98,Rosedale-Moore Park
Yonge St at Scollard St,3,,,43.67265,-79.3877,,0,,98,Rosedale-Moore Park
Yonge St at Shaftesbury Ave North Side - Summerhill Station,3,,,43.68239,-79.3917,,0,,98,Rosedale-Moore Park
Yonge St at Sheppard Ave East North Side - Sheppard Station,3,,,43.76218,-79.4109,,0,,151,Yonge-Doris
Yonge St at Sheppard Ave West - Sheppard Station,3,,,43.76169,-79.4111,,0,,38,Lansing-Westgate
Yonge St at Sherwood Ave,3,,,43.71341,-79.3997,,0,,99,Mount Pleasant East
Yonge St at Shuter St,3,,,43.65397,-79.3798,,0,,168,Downtown Yonge East
Yonge St at Shuter St,3,,,43.65415,-79.3801,,0,,170,Yonge-Bay Corridor
Yonge St at Soudan Ave,3,,,43.70403,-79.3977,,0,,174,South Eglinton-Davisville
Yonge St at St Clair Ave East - St. Clair Station,3,,,43.6879,-79.3939,,0,,98,Rosedale-Moore Park
Yonge St at St Clair Ave West - St Clair Station,3,,,43.68828,-79.3943,,0,,97,Yonge-St. Clair
Yonge St at St Edmund's Dr,3,,,43.72185,-79.4014,,0,,103,Lawrence Park South
Yonge St at Steeles Ave East,3,,,43.79788,-79.4198,,0,,50,Newtonbrook East
Yonge St at Steeles Ave West South Side,3,,,43.79729,-79.4201,,0,,36,Newtonbrook West
Yonge St at Wellesley St East - Wellesley Station,3,,,43.66481,-79.3844,,0,,167,Church-Wellesley
Yonge St at Wellesley St West - Wellesley Station,3,,,43.66503,-79.3847,,0,,169,Bay-Cloverhill
Yonge St at Wellington St West,3,,,43.64803,-79.3775,,0,,170,Yonge-Bay Corridor
Yonge St at William Carson Cres,3,,,43.74721,-79.4072,,0,,40,St.Andrew-Windfields
Yonge St at William Carson Cres,3,,,43.74741,-79.4077,,0,,39,Bedford Park-Nortown
Yonge St at Wilson Ave - York Mills Station,3,,,43.74429,-79.407,,0,,39,Bedford Park-Nortown
Yonge St at Wilson Ave South Side,3,,,43.74351,-79.4068,,0,,39,Bedford Park-Nortown
Yonge St at Woodlawn Ave East,3,,,43.68381,-79.3922,,0,,98,Rosedale-Moore Park
Yonge St at Woodlawn Ave West,3,,,43.68401,-79.3925,,0,,97,Yonge-St. Clair
Yonge St at Yonge Blvd,3,,,43.73421,-79.4044,,0,,105,Lawrence Park North
Yonge St at Yonge Blvd South Side,3,,,43.73399,-79.4046,,0,,105,Lawrence Park North
Yonge St at York Mills Rd,3,,,43.74378,-79.4064,,0,,40,St.Andrew-Windfields
Yonge St at York Mills Rd North Side - York Mills Station,3,,,43.74486,-79.4067,,0,,40,St.Andrew-Windfields
York Mills Rd at Yonge St East Side,3,,,43.74416,-79.4058,,0,,40,St.Andrew-Windfields
York Mills Station at Bus Bay 4,3,,,43.74515,-79.4065,,0,,40,St.Andrew-Windfields
75 Cosburn Ave,3,,,43.68891,-79.3509,,0,,57,Broadview North
80 Cosburn Ave,3,,,43.68906,-79.3509,,0,,57,Broadview North
849 Broadview Ave,3,,,43.67921,-79.3581,,0,,67,Playter Estates-Danforth
876 Broadview Ave,3,,,43.67975,-79.3582,,0,,67,Playter Estates-Danforth
Bingham Ave at Kingston Rd,3,,,43.68083,-79.2852,,0,,62,East End Danforth
Bingham Loop,3,,,43.68146,-79.285,,0,,62,East End Danforth
Broadview Ave at Bater Ave,3,,,43.68696,-79.3558,,0,,57,Broadview North
Broadview Ave at Browning Ave,3,,,43.68088,-79.3577,,0,,67,Playter Estates-Danforth
Broadview Ave at Chester Hill Rd,3,,,43.6814,-79.3577,,0,,67,Playter Estates-Danforth
Broadview Ave at Cosburn Ave South Side,3,,,43.68818,-79.3555,,0,,57,Broadview North
Broadview Ave at Erindale Ave,3,,,43.67737,-79.3586,,0,,67,Playter Estates-Danforth
Broadview Ave at Hillside Dr,3,,,43.68648,-79.3562,,0,,57,Broadview North
Broadview Ave at Mortimer Ave North Side,3,,,43.68435,-79.3567,,0,,57,Broadview North
Broadview Ave at Pottery Rd South Side,3,,,43.68355,-79.3571,,0,,57,Broadview North
Broadview Ave at Pretoria Ave,3,,,43.67852,-79.3585,,0,,67,Playter Estates-Danforth
Cosburn Ave at Broadview Ave East Side,3,,,43.68838,-79.3547,,0,,57,Broadview North
Cosburn Ave at Coxwell Ave,3,,,43.69401,-79.3282,,0,,59,Danforth-East York
Cosburn Ave at Coxwell Ave West Side,3,,,43.69409,-79.3286,,0,,58,Old East York
Cosburn Ave at Donlands Ave,3,,,43.69092,-79.3418,,0,,59,Danforth-East York
Cosburn Ave at Donlands Ave West Side,3,,,43.69098,-79.342,,0,,58,Old East York
Cosburn Ave at Greenwood Ave,3,,,43.69213,-79.3376,,0,,58,Old East York
Cosburn Ave at Greenwood Ave,3,,,43.69192,-79.338,,0,,59,Danforth-East York
Cosburn Ave at Linsmore Cres,3,,,43.69285,-79.3342,,0,,58,Old East York
Cosburn Ave at Linsmore Cres,3,,,43.69257,-79.3349,,0,,59,Danforth-East York
Cosburn Ave at Logan Ave,3,,,43.68867,-79.353,,0,,57,Broadview North
Cosburn Ave at Logan Ave,3,,,43.68843,-79.3534,,0,,57,Broadview North
Cosburn Ave at Pape Ave,3,,,43.68951,-79.3486,,0,,58,Old East York
Cosburn Ave at Pape Ave,3,,,43.6893,-79.349,,0,,57,Broadview North
Cosburn Ave at Roosevelt Rd East Side,3,,,43.69351,-79.3306,,0,,59,Danforth-East York
Cosburn Ave at Roosevelt Rd West Side,3,,,43.69343,-79.3316,,0,,58,Old East York
Cosburn Ave at Todmorden Lane,3,,,43.69018,-79.3452,,0,,58,Old East York
Cosburn Ave at Todmorden Lane,3,,,43.68998,-79.3455,,0,,59,Danforth-East York
Coxwell Ave at Barker Ave North Side,3,,,43.69213,-79.3271,,0,,59,Danforth-East York
Coxwell Ave at Casci Ave,3,,,43.67734,-79.321,,0,,64,Woodbine Corridor
Coxwell Ave at Casci Ave,3,,,43.67739,-79.3212,,0,,65,Greenwood-Coxwell
Coxwell Ave at Danforth Ave,3,,,43.68321,-79.3235,,0,,64,Woodbine Corridor
Coxwell Ave at Danforth Ave,3,,,43.68353,-79.3238,,0,,66,Danforth
Coxwell Ave at Dundas St East,3,,,43.66854,-79.3174,,0,,64,Woodbine Corridor
Coxwell Ave at Dundas St East,3,,,43.66897,-79.3177,,0,,65,Greenwood-Coxwell
Coxwell Ave at Earl Haig Ave,3,,,43.68091,-79.3225,,0,,64,Woodbine Corridor
Coxwell Ave at Earl Haig Ave,3,,,43.68132,-79.3228,,0,,65,Greenwood-Coxwell
Coxwell Ave at Eastwood Rd,3,,,43.67271,-79.3191,,0,,64,Woodbine Corridor
Coxwell Ave at Fairford Ave,3,,,43.67552,-79.3205,,0,,65,Greenwood-Coxwell
Coxwell Ave at Gerrard St East,3,,,43.6751,-79.3201,,0,,64,Woodbine Corridor
Coxwell Ave at Glebeholme Blvd,3,,,43.68569,-79.3245,,0,,66,Danforth
Coxwell Ave at Glebeholme Blvd,3,,,43.68586,-79.3247,,0,,66,Danforth
Coxwell Ave at Hanson St,3,,,43.67968,-79.322,,0,,64,Woodbine Corridor
Coxwell Ave at Hanson St South Side,3,,,43.67956,-79.3221,,0,,65,Greenwood-Coxwell
Coxwell Ave at Lower Gerrard St East South Side,3,,,43.67249,-79.3192,,0,,65,Greenwood-Coxwell
Coxwell Ave at Memorial Park Ave South Side,3,,,43.69178,-79.3272,,0,,59,Danforth-East York
Coxwell Ave at Mortimer Ave - Michael Garron Hospital,3,,,43.69039,-79.3264,,0,,59,Danforth-East York
Coxwell Ave at Mortimer Ave - Michael Garron Hospital,3,,,43.69075,-79.3267,,0,,59,Danforth-East York
Coxwell Ave at Queen St East,3,,,43.66594,-79.3163,,0,,65,Greenwood-Coxwell
Coxwell Ave at Queen St East,3,,,43.66669,-79.3167,,0,,64,Woodbine Corridor
Coxwell Ave at Robbins Ave,3,,,43.66978,-79.3179,,0,,64,Woodbine Corridor
Coxwell Ave at Robbins Ave,3,,,43.66984,-79.3181,,0,,65,Greenwood-Coxwell
Coxwell Ave at Sammon Ave,3,,,43.68867,-79.3257,,0,,59,Danforth-East York
Coxwell Ave at Sammon Ave,3,,,43.68888,-79.326,,0,,59,Danforth-East York
Coxwell Ave at Springdale Blvd,3,,,43.68721,-79.3251,,0,,59,Danforth-East York
Coxwell Ave at Springdale Blvd,3,,,43.68742,-79.3254,,0,,59,Danforth-East York
Eastern Ave at Queen St East South Side,3,,,43.66679,-79.3127,,0,,63,The Beaches
Erindale Ave at Broadview Ave East Side,3,,,43.67738,-79.3582,,0,,67,Playter Estates-Danforth
Kingston Rd at Beech Ave,3,,,43.68031,-79.2905,,0,,62,East End Danforth
Kingston Rd at Beech Ave,3,,,43.68016,-79.2909,,0,,63,The Beaches
Kingston Rd at Bingham Ave,3,,,43.68065,-79.2851,,0,,63,The Beaches
Kingston Rd at Brookside Dr,3,,,43.67711,-79.3038,,0,,62,East End Danforth
Kingston Rd at Columbine Ave,3,,,43.67168,-79.3104,,0,,64,Woodbine Corridor
Kingston Rd at Columbine Ave,3,,,43.67138,-79.3103,,0,,63,The Beaches
Kingston Rd at Dixon Ave,3,,,43.66978,-79.3112,,0,,63,The Beaches
Kingston Rd at Dundas St East,3,,,43.67009,-79.3112,,0,,64,Woodbine Corridor
Kingston Rd at Elmer Ave,3,,,43.67582,-79.3059,,0,,62,East End Danforth
Kingston Rd at Elmer Ave,3,,,43.67554,-79.306,,0,,63,The Beaches
Kingston Rd at Glen Manor Dr,3,,,43.6799,-79.294,,0,,62,East End Danforth
Kingston Rd at Glen Manor Dr,3,,,43.67963,-79.2946,,0,,63,The Beaches
Kingston Rd at Lee Ave,3,,,43.67832,-79.3009,,0,,62,East End Danforth
Kingston Rd at Lee Ave,3,,,43.67801,-79.3013,,0,,63,The Beaches
Kingston Rd at Main St,3,,,43.67902,-79.2978,,0,,62,East End Danforth
Kingston Rd at Queen St East,3,,,43.66799,-79.3123,,0,,64,Woodbine Corridor
Kingston Rd at Scarborough Rd,3,,,43.68061,-79.2871,,0,,62,East End Danforth
Kingston Rd at Scarborough Rd,3,,,43.68047,-79.2872,,0,,63,The Beaches
Kingston Rd at Southwood Dr,3,,,43.67875,-79.2984,,0,,63,The Beaches
Kingston Rd at Waverley Rd,3,,,43.67682,-79.3042,,0,,63,The Beaches
Kingston Rd at Woodbine Ave,3,,,43.67416,-79.3078,,0,,62,East End Danforth
Kingston Rd at Woodbine Ave,3,,,43.67367,-79.3081,,0,,63,The Beaches
Queen St East at Kingston Rd,3,,,43.66712,-79.3129,,0,,63,The Beaches
Queen St East at Kingston Rd,3,,,43.66703,-79.3129,,0,,63,The Beaches
2900 Warden Ave - Bridlewood Mall,3,,,43.79924,-79.3172,,0,,147,L'Amoreaux West
3325 Warden Ave,3,,,43.81426,-79.3244,,0,,116,Steeles
Bingham Loop,3,,,43.68153,-79.2847,,0,,62,East End Danforth
Opposite 2900 Warden Ave - Bridlewood Mall,3,,,43.7991,-79.3168,,0,,148,East L'Amoreaux
Sheppard Ave East at Palmdale Dr,3,,,43.77783,-79.3113,,0,,118,Tam O'Shanter-Sullivan
